lnhr,lnwg,kids,ageh,agesq,disab,id,year
7.7204618,3.4291368,0,40,1600,0,314,1982
7.5806999,3.3741686,0,41,1681,0,314,1983
7.5806999,3.4349544,0,42,1764,0,314,1984
7.7832241,3.2084215,0,43,1849,0,314,1985
7.6787891,3.0717669,0,44,1936,0,314,1986
7.7079616,3.1755507,0,45,2025,0,314,1987
7.7659931,3.2958369,0,46,2116,0,314,1988
7.986165,2.5022552,0,41,1681,0,315,1979
8.0621176,2.2481289,0,42,1764,0,315,1980
8.0156574,1.9459101,0,43,1849,0,315,1981
7.9905767,2.2659211,0,44,1936,0,315,1982
7.8038435,2.4989738,0,47,2209,0,315,1983
7.8632669,2.3869262,0,46,2116,0,315,1984
7.8438487,2.4123359,0,47,2209,0,315,1985
7.8430638,2.4915512,0,47,2209,0,315,1986
7.7997532,2.5257287,0,49,2401,0,315,1987
7.635787,2.3636801,0,50,2500,0,315,1988
7.7213488,2.5225234,1,40,1600,0,316,1979
7.7587605,2.6651428,1,42,1764,0,316,1980
7.7621708,2.593761,1,42,1764,0,316,1981
7.8438487,2.7160184,1,44,1936,0,316,1982
7.495542,2.4292178,1,45,2025,0,316,1983
7.698483,2.6333268,1,46,2116,0,316,1984
7.7213488,2.627563,0,47,2209,0,316,1985
7.5600805,2.6959777,1,48,2304,0,316,1986
7.6568103,2.5900171,0,48,2304,0,316,1987
7.6998425,2.6672282,0,49,2401,0,316,1988
7.1049657,2.2148461,1,27,729,1,317,1979
7.6496925,2.3813963,1,28,784,0,317,1980
7.5652752,2.2823825,1,29,841,0,317,1981
7.6496925,2.2170272,2,30,900,0,317,1982
7.5878172,2.260721,2,31,961,0,317,1983
7.6496925,2.2093728,2,32,1024,0,317,1984
7.5175209,2.3702438,2,33,1089,0,317,1985
7.5801892,2.1938858,2,34,1156,0,317,1986
7.632401,1.7101878,2,35,1225,0,317,1987
7.7186856,1.4793292,2,36,1296,0,317,1988
7.6058898,2.4849067,4,34,1156,0,318,1979
7.5806999,2.5336969,4,35,1225,0,318,1980
7.5847731,2.5217206,4,36,1296,0,318,1981
7.6778636,2.5225234,4,37,1369,0,318,1982
7.8320141,2.5595503,4,38,1444,0,318,1983
7.7972913,2.5297208,4,39,1521,0,318,1984
7.7714887,2.5160823,4,40,1600,0,318,1985
8.0063677,2.5580022,3,41,1681,0,318,1986
8.1997385,2.5817308,3,42,1764,0,318,1987
7.6694951,2.6093342,3,43,1849,0,318,1988
7.5908523,2.6063867,0,26,676,0,319,1979
7.5806999,2.6706944,0,27,729,0,319,1980
7.426549,2.6693094,0,28,784,0,319,1981
7.6207051,2.6817062,1,29,841,0,319,1982
7.6078782,2.7093828,1,30,900,0,319,1983
7.635304,2.6741486,1,31,961,0,319,1984
7.5766096,2.6973262,2,32,1024,0,319,1985
7.7128911,2.6518326,2,33,1089,0,319,1986
7.8038435,2.6796508,2,34,1156,0,319,1987
7.635304,2.6741486,2,35,1225,0,319,1988
7.6009026,2.7581093,3,38,1444,0,320,1979
7.6009026,2.7868614,3,39,1521,0,320,1980
7.6009026,2.9019709,3,40,1600,0,320,1981
7.5928702,2.7356653,2,41,1681,0,320,1982
7.8038435,2.5470986,2,42,1764,0,320,1983
7.8038435,2.7587433,2,43,1849,0,320,1984
7.8038435,2.7199788,1,44,1936,0,320,1985
7.8240461,2.6297283,1,45,2025,0,320,1986
7.8240461,2.3924258,1,46,2116,0,320,1987
7.7384882,2.5030739,0,47,2209,0,320,1988
7.7406645,3.2778993,3,36,1296,0,321,1979
7.6568103,3.3257551,3,37,1369,0,321,1980
7.9120569,3.3813348,3,38,1444,0,321,1981
7.7406645,3.1523085,2,39,1521,0,321,1982
7.7186856,3.1126261,2,40,1600,0,321,1983
7.6912003,3.1929424,1,41,1681,0,321,1984
7.6568103,3.2577119,0,42,1764,0,321,1985
7.7621708,3.1763856,0,43,1849,0,321,1986
7.6309466,3.3028493,0,44,1936,0,321,1987
7.7275352,3.9497039,0,45,2025,0,321,1988
7.6108527,2.7562053,0,35,1225,0,322,1979
7.6207051,2.7369616,1,36,1296,0,322,1980
7.5806999,2.4150205,1,37,1369,0,322,1981
7.6619978,2.7073834,1,38,1444,0,322,1982
7.6852436,2.7140322,1,39,1521,0,322,1983
7.6304612,2.7219532,1,40,1600,0,322,1984
7.5683794,2.7491922,1,41,1681,0,322,1985
7.5806999,2.7788193,1,42,1764,0,322,1986
7.8079166,2.7631695,1,43,1849,0,322,1987
7.6009026,2.6567569,1,44,1936,0,322,1988
7.5740452,2.4078455,1,32,1024,0,323,1979
7.5652752,2.4664032,1,33,1089,0,323,1980
7.5600805,2.3905959,1,33,1089,0,323,1981
7.5175209,2.7769542,1,34,1156,0,323,1982
7.7406645,2.65886,1,35,1225,0,323,1983
7.7204618,2.6475923,1,36,1296,0,323,1984
7.7025561,2.6490078,1,38,1444,0,323,1985
7.5999022,2.7060483,1,38,1444,0,323,1986
7.6088705,2.7093828,1,39,1521,0,323,1987
7.5766096,2.7013612,0,41,1681,0,323,1988
7.6014023,2.4078455,2,30,900,0,324,1979
7.6458759,2.4544475,2,31,961,0,324,1980
7.9996786,2.5273273,2,32,1024,0,324,1981
7.6496925,2.6210389,2,33,1089,0,324,1982
8.0228968,2.6383429,2,34,1156,0,324,1983
7.6182513,2.5463152,1,35,1225,0,324,1984
7.6430035,2.5257287,1,36,1296,0,324,1985
7.6211953,2.4697931,1,37,1369,0,324,1986
7.6207051,2.4388628,0,38,1444,0,324,1987
7.7424021,2.4159138,0,39,1521,0,324,1988
8.0643215,2.5502262,0,33,1089,0,325,1979
7.9655457,2.4501426,0,34,1156,0,325,1980
7.7424021,2.4159138,0,35,1225,0,325,1981
7.9655457,2.4756978,0,36,1296,0,325,1982
7.7297354,2.3532782,0,37,1369,0,325,1983
7.8320141,1.8180767,0,37,1369,0,325,1984
7.8785343,2.2300143,0,40,1600,0,325,1985
7.7579064,2.2648833,0,40,1600,0,325,1986
7.7579064,2.270062,1,41,1681,0,325,1987
7.3901815,2.5168898,2,42,1764,0,325,1988
7.7748556,2.4664032,3,33,1089,0,326,1979
7.1853871,2.6326079,3,34,1156,0,326,1980
7.8160138,2.3105533,3,35,1225,0,326,1981
7.7066131,2.5533438,3,36,1296,0,326,1982
7.7106533,2.3214068,3,37,1369,0,326,1983
6.8977051,2.6741486,3,38,1444,0,326,1984
7.6048946,2.7491922,3,39,1521,0,326,1985
7.5725031,2.7794402,2,40,1600,0,326,1986
7.5347629,2.7491922,2,41,1681,0,326,1987
7.6088705,2.8332133,2,42,1764,1,326,1988
7.6343374,2.6693094,2,49,2401,0,327,1979
7.7213488,2.678278,2,50,2500,0,327,1980
7.6343374,2.6748381,2,51,2601,0,327,1981
7.4730692,2.6810215,1,52,2704,0,327,1982
7.5390272,2.6347623,1,53,2809,0,327,1983
7.5336938,2.6383429,0,54,2916,0,327,1984
7.5175209,2.6203113,0,55,3025,0,327,1985
7.5175209,2.6115394,0,56,3136,0,327,1986
7.5422134,2.5847521,0,57,3249,0,327,1987
7.5422134,2.4849067,0,58,3364,0,327,1988
7.6870804,2.0893919,0,24,576,0,328,1979
7.7621708,2.1505988,1,25,625,0,328,1980
7.5496092,2.1529243,1,26,676,0,328,1981
7.6138186,2.2126603,2,27,729,0,328,1982
7.7075124,2.1690538,2,28,784,0,328,1983
7.4312997,2.3437271,2,29,841,0,328,1984
7.478735,2.1329823,2,30,900,0,328,1985
7.488853,2.384165,2,31,961,0,328,1986
7.6108527,2.4440846,2,32,1024,0,328,1987
7.5400901,2.4458194,2,33,1089,0,328,1988
7.6496925,2.3924258,0,43,1849,0,329,1979
7.5175209,2.4256873,0,45,2025,0,329,1980
7.6496925,2.1770217,0,46,2116,0,329,1981
7.5175209,2.4256873,0,46,2116,0,329,1982
7.467371,2.3589654,0,48,2304,0,329,1983
7.5857887,2.3608541,0,49,2401,0,329,1984
7.5390272,2.1894164,0,50,2500,0,329,1985
7.6009026,2.2690284,1,51,2601,0,329,1986
7.6009026,1.9865035,0,52,2704,0,329,1987
7.6009026,2.0794415,0,53,2809,0,329,1988
7.5600805,2.3125355,3,48,2304,0,330,1979
7.6009026,2.2915242,2,49,2401,1,330,1980
7.5390272,2.2460148,1,51,2601,0,330,1981
7.3864708,2.2321627,0,53,2809,0,330,1982
7.5868034,2.2246234,0,53,2809,0,330,1983
7.426549,2.2793164,0,55,3025,0,330,1984
7.5600805,2.2502387,0,55,3025,0,330,1985
7.5725031,2.2115657,0,56,3136,0,330,1986
7.5725031,2.2385798,0,57,3249,0,330,1987
7.5933743,2.1972246,0,58,3364,0,330,1988
7.7832241,1.9960599,1,48,2304,1,331,1979
7.7275352,2.0451088,1,49,2401,1,331,1980
7.8590269,1.8229351,1,49,2401,1,331,1981
7.6009026,2.4256873,2,50,2500,0,331,1982
7.7102051,2.2659211,1,50,2500,0,331,1983
7.6694951,2.3233676,1,52,2704,1,331,1984
7.5806999,2.1246538,1,53,2809,0,331,1985
5.8406415,1.4586151,1,53,2809,0,331,1986
6.2690964,2.0554049,1,54,2916,0,331,1987
7.6207051,2.0149031,1,56,3136,0,331,1988
7.7536235,2.8724341,0,34,1156,0,332,1979
7.7079616,2.8775117,0,35,1225,0,332,1980
7.6778636,2.824944,1,36,1296,0,332,1981
7.7169061,2.7769542,1,37,1369,0,332,1982
7.6568103,2.9204698,1,38,1444,0,332,1983
7.673223,2.9210086,1,39,1521,0,332,1984
7.5590382,2.9719517,1,40,1600,0,332,1985
7.5953875,2.8587666,1,41,1681,0,332,1986
7.5315523,2.8964643,1,42,1764,0,332,1987
7.5310163,3.0286834,1,43,1849,0,332,1988
7.622664,2.179287,1,24,576,0,333,1979
7.6207051,2.4832385,1,25,625,0,333,1980
7.5621614,2.4706388,1,26,676,0,333,1981
7.5989003,2.5733752,1,27,729,0,333,1982
7.5983992,2.6727684,1,28,784,0,333,1983
7.5579948,2.6741486,1,29,841,0,333,1984
7.5688958,2.6748381,1,30,900,0,333,1985
7.5261788,2.6361961,1,31,961,0,333,1986
7.5400901,2.7504709,1,32,1024,0,333,1987
7.5548587,2.5649493,1,33,1089,0,333,1988
8.0063677,2.1505988,5,33,1089,0,334,1979
7.776535,2.3813963,5,34,1156,0,334,1980
7.9348717,2.4087453,5,35,1225,0,334,1981
7.8632669,2.5634096,5,36,1296,0,334,1982
7.7956467,2.5470986,5,37,1369,0,334,1983
7.7811384,2.4256873,4,38,1444,0,334,1984
7.7270947,2.6637499,4,39,1521,0,334,1985
8.0196133,2.508786,2,40,1600,0,334,1986
8.225503,2.5817308,2,41,1681,0,334,1987
7.8935719,2.5885158,2,42,1764,0,334,1988
7.5908523,2.7447035,3,42,1764,0,335,1979
7.495542,2.6326079,3,42,1764,0,335,1980
7.5390272,2.8684669,3,44,1936,0,335,1981
7.5652752,2.8290873,3,45,2025,0,335,1982
7.6998425,2.7271991,3,46,2116,0,335,1983
7.714231,2.7265449,2,47,2209,0,335,1984
7.5663109,2.7324176,2,47,2209,0,335,1985
7.7579064,2.7479117,2,49,2401,0,335,1986
7.5663109,2.7568405,2,50,2500,0,335,1987
7.6009026,2.8057818,2,51,2601,0,335,1988
7.9851441,2.3599102,1,23,529,1,336,1979
8.1699028,2.3214068,2,24,576,0,336,1980
7.8632669,2.384165,2,25,625,0,336,1981
7.5806999,2.693275,2,26,676,0,336,1982
7.7406645,2.5408142,2,27,729,0,336,1983
7.922986,2.6318889,2,28,784,0,336,1984
7.9427176,2.3233676,2,29,841,0,336,1985
8.2295113,2.0781908,2,30,900,0,336,1986
8.5564137,1.8578593,2,31,961,0,336,1987
8.2295113,2.5063419,2,32,1024,0,336,1988
7.6333694,2.7258902,1,31,961,0,337,1979
7.5600805,2.7936161,1,32,1024,0,337,1980
7.5600805,2.7794402,1,32,1024,0,337,1981
7.5908523,2.8408313,2,34,1156,0,337,1982
7.7956467,2.8791983,2,35,1225,0,337,1983
7.8216434,2.9821403,2,36,1296,0,337,1984
7.6415644,2.911263,1,37,1369,0,337,1985
7.9765954,3.0402274,1,38,1444,0,337,1986
7.9459095,3.0502205,1,39,1521,0,337,1987
7.9157133,3.0973859,1,40,1600,0,337,1988
7.9651985,2.9632092,1,27,729,0,338,1979
7.8785343,2.5455313,2,28,784,0,338,1980
7.9348717,2.8627722,2,29,841,0,338,1981
7.7493224,2.7769542,2,30,900,0,338,1982
7.7186856,2.8349764,2,31,961,0,338,1983
7.7292957,2.8564701,2,32,1024,0,338,1984
7.58883,2.9134371,2,33,1089,0,338,1985
7.7226777,2.7479117,3,33,1089,0,338,1986
7.698483,2.8284965,3,35,1225,0,338,1987
7.5928702,2.9564714,3,36,1296,0,338,1988
7.7557673,2.8959119,0,29,841,0,339,1979
7.5611215,2.9688747,0,30,900,0,339,1980
7.6108527,3.0449986,0,31,961,0,339,1981
7.5806999,3.1130707,0,32,1024,0,339,1982
7.5683794,3.1917102,1,33,1089,0,339,1983
7.6610565,3.1441524,1,34,1156,0,339,1984
7.6820216,3.2308044,1,35,1225,0,339,1985
7.7066131,3.22843,1,36,1296,0,339,1986
7.7226777,3.3017454,2,37,1369,0,339,1987
7.6568103,3.3693626,2,38,1444,0,339,1988
7.5847731,2.5748997,2,28,784,0,340,1979
7.7186856,2.2803395,2,29,841,0,340,1980
7.544332,2.2823825,2,30,900,0,340,1981
7.3323693,2.4203682,2,31,961,0,340,1982
7.6694951,2.2648833,2,32,1024,0,340,1983
7.1731915,2.2278614,2,33,1089,0,340,1984
7.5725031,2.3711779,2,34,1156,0,340,1985
7.5600805,2.3636801,2,35,1225,0,340,1986
7.6009026,2.5257287,2,36,1296,0,340,1987
7.6009026,2.2192035,2,37,1369,0,340,1988
7.6563373,2.7719636,0,27,729,0,341,1979
7.7231202,2.9204698,0,28,784,0,341,1980
7.7574787,2.8343892,0,29,841,0,341,1981
7.698483,2.9253099,0,30,900,0,341,1982
7.7480288,2.904165,1,31,961,0,341,1983
7.7270947,2.8892601,1,32,1024,0,341,1984
7.7209053,2.8981194,1,33,1089,0,341,1985
7.7226777,2.9590683,2,35,1225,0,341,1986
7.698483,2.9972312,2,35,1225,0,341,1987
7.6492162,3.1595504,2,36,1296,0,341,1988
7.8728361,2.5649493,0,24,576,0,342,1979
8.3428402,2.8148098,1,25,625,0,342,1980
7.9193563,2.6122732,1,26,676,0,342,1981
7.5928702,3.2084215,2,27,729,0,342,1982
8.3428402,2.4492795,2,28,784,0,342,1983
7.2793188,3.1188345,3,29,841,0,342,1984
8.3916302,2.3636801,3,30,900,0,342,1985
7.5806999,2.8045719,3,31,961,0,342,1986
7.9655457,2.184927,3,32,1024,0,342,1987
7.7186856,2.6966522,3,33,1089,0,342,1988
7.5735312,2.7180004,2,35,1225,0,343,1979
7.5704432,2.7868614,2,36,1296,0,343,1980
7.5283318,2.7350166,3,37,1369,0,343,1981
7.5600805,2.693275,3,38,1444,0,343,1982
7.6722922,2.7219532,3,39,1521,0,343,1983
7.5735312,2.8914824,3,40,1600,0,343,1984
7.5647569,2.8507066,3,41,1681,0,343,1985
7.5928702,2.8948064,1,44,1936,0,343,1986
7.551712,2.9322598,1,43,1849,0,343,1987
7.551712,2.8587666,2,44,1936,0,343,1988
7.6824822,2.7453461,2,35,1225,0,344,1979
7.7832241,2.7625384,2,36,1296,0,344,1980
7.8001633,2.6026897,2,37,1369,0,344,1981
7.922986,2.7644305,2,38,1444,0,344,1982
7.8632669,2.3674362,2,39,1521,0,344,1983
7.8644199,2.3398809,2,40,1600,0,344,1984
8.0599079,2.4123359,2,41,1681,0,344,1985
7.9738445,2.4371159,2,42,1764,0,344,1986
8.0176373,2.6539459,1,43,1849,0,344,1987
8.0519781,2.6686161,1,44,1936,0,344,1988
7.5218592,2.5486636,1,27,729,0,345,1979
7.6861625,2.6651428,2,28,784,0,345,1980
7.5933743,2.7311156,2,29,841,0,345,1981
7.5725031,2.5533438,2,30,900,0,345,1982
7.7097569,2.6810215,2,31,961,0,345,1983
7.8747392,2.6741486,2,32,1024,0,345,1984
7.7638712,2.817801,2,33,1089,0,345,1985
7.5725031,2.9047129,2,34,1156,0,345,1986
7.7579064,2.9030685,2,35,1225,0,345,1987
7.7748556,2.8903718,2,36,1296,0,345,1988
7.8924522,2.8724341,2,27,729,0,346,1979
7.8355794,2.8558953,2,28,784,0,346,1980
7.6801758,2.8160074,2,29,841,0,346,1981
7.6902862,2.799109,3,30,900,0,346,1982
7.5678625,2.904165,3,31,961,0,346,1983
7.7288556,2.9517803,3,32,1024,0,346,1984
7.7079616,2.9354513,3,33,1089,0,346,1985
7.7977018,2.6844404,3,33,1089,0,346,1986
6.7627296,2.2710943,3,35,1225,0,346,1987
7.6815605,2.6706944,3,36,1296,0,346,1988
7.6009026,2.5517862,2,42,1764,1,347,1979
7.7493224,2.6041701,1,43,1849,1,347,1980
7.5304799,2.7472708,1,44,1936,1,347,1981
7.551712,2.7644305,1,45,2025,1,347,1982
7.9459095,2.7047112,1,46,2116,0,347,1983
7.5304799,2.7874773,1,47,2209,1,347,1984
7.7735944,2.7350166,1,48,2304,1,347,1985
7.9627638,2.7356653,1,49,2401,1,347,1986
7.5175209,2.7395489,1,50,2500,1,347,1987
7.5261788,2.7337179,0,51,2601,1,347,1988
7.2806973,2.329227,2,25,625,0,348,1979
8.0133429,2.3887627,2,26,676,0,348,1980
7.9624157,2.2894998,2,27,729,0,348,1981
7.6847839,2.2523439,2,28,784,0,348,1982
7.5735312,2.442347,2,29,841,0,348,1983
7.7579064,2.3942523,2,30,900,0,348,1984
7.8139958,2.5907671,2,31,961,0,348,1985
8.0946836,2.2470725,2,32,1024,0,348,1986
7.9240723,2.7093828,2,33,1089,0,348,1987
8.2661648,2.3767645,2,34,1156,0,348,1988
7.6004024,2.7239234,2,49,2401,0,349,1979
7.5304799,2.6383429,1,50,2500,0,349,1980
7.5390272,2.6497147,1,51,2601,0,349,1981
7.5806999,2.6871669,0,52,2704,0,349,1982
7.6568103,2.6326079,0,53,2809,0,349,1983
7.6568103,2.6993458,0,55,3025,0,349,1984
7.5699277,2.7127061,0,55,3025,0,349,1985
7.7186856,2.7160184,0,56,3136,0,349,1986
7.6401234,2.7212954,0,56,3136,0,349,1987
7.5755844,2.7258902,0,58,3364,0,349,1988
7.5600805,2.7806809,2,40,1600,0,350,1979
7.6009026,2.8130107,2,41,1681,0,350,1980
7.5559049,2.7688317,2,42,1764,0,350,1981
7.5600805,2.7825391,2,43,1849,0,350,1982
7.551712,2.904165,1,44,1936,0,350,1983
7.6009026,2.6741486,0,45,2025,0,350,1984
7.5600805,2.9295924,0,46,2116,0,350,1985
7.5600805,2.9765494,0,47,2209,0,350,1986
7.5928702,2.8920372,0,48,2304,0,350,1987
7.5928702,2.823163,0,49,2401,0,350,1988
7.6496925,2.7180004,2,32,1024,0,351,1979
7.7384882,2.738256,2,33,1089,0,351,1980
7.7306142,2.7350166,2,35,1225,0,351,1981
7.7034593,2.7769542,2,36,1296,0,351,1982
7.632401,2.7985001,2,37,1369,0,351,1983
7.8079166,2.5641799,2,37,1369,0,351,1984
7.7706451,2.817801,2,39,1521,0,351,1985
7.8160138,2.6122732,2,39,1521,0,351,1986
7.9193563,2.5455313,2,40,1600,0,351,1987
7.8119736,2.6282852,2,41,1681,0,351,1988
7.5304799,3.2936122,2,35,1225,0,352,1979
7.5806999,3.3032169,2,36,1296,0,352,1980
7.551712,3.3072529,2,36,1296,0,352,1981
7.5725031,3.318902,2,37,1369,0,352,1982
7.58883,3.3593333,2,39,1521,0,352,1983
7.58883,3.4423394,2,40,1600,0,352,1984
7.5806999,3.5109482,2,41,1681,0,352,1985
7.5806999,3.5287108,2,42,1764,0,352,1986
7.521318,3.6224725,2,43,1849,0,352,1987
7.5857887,3.5717838,2,44,1936,0,352,1988
7.635304,3.1599748,2,48,2304,0,353,1979
7.6207051,3.1415627,2,49,2401,0,353,1980
7.6133251,3.1077209,1,50,2500,0,353,1981
7.632401,2.8408313,1,51,2601,0,353,1982
7.8845763,3.1488824,0,52,2704,0,353,1983
7.5908523,3.1929424,0,53,2809,0,353,1984
7.5908523,3.154444,0,54,2916,0,353,1985
7.5908523,3.2180755,0,55,3025,0,353,1986
7.7213488,3.2596338,0,56,3136,0,353,1987
7.7213488,3.1954024,0,56,3136,0,353,1988
7.6029005,2.5748997,3,33,1089,0,354,1979
7.6093664,2.5313129,3,34,1156,0,354,1980
7.6515956,2.4907229,3,35,1225,0,354,1981
7.6893711,2.4484155,3,36,1296,0,354,1982
7.632401,2.4907229,3,37,1369,0,354,1983
7.5126176,2.5687881,3,38,1444,0,354,1984
7.7160153,2.4898942,2,39,1521,1,354,1985
7.7956467,2.4898942,2,40,1600,0,354,1986
7.8119736,2.773838,2,41,1681,0,354,1987
7.5432734,2.862201,1,42,1764,1,354,1988
7.6401234,2.5360749,2,39,1521,0,355,1979
7.5806999,2.3075726,1,41,1681,0,355,1980
7.5806999,2.2823825,1,42,1764,0,355,1981
7.5908523,2.1222615,1,43,1849,0,355,1982
7.6009026,2.0681279,1,44,1936,0,355,1983
7.6009026,2.0202222,0,45,2025,0,355,1984
7.6009026,1.9021075,0,46,2116,0,355,1985
7.5806999,.0676587,0,47,2209,0,355,1986
7.5559049,2.0215476,0,48,2304,0,355,1987
7.5600805,2.1400661,0,49,2401,0,355,1988
7.4012313,2.9632092,4,49,2401,0,356,1979
7.7328076,2.9204698,3,50,2500,0,356,1980
7.3472996,3.0540013,3,51,2601,0,356,1981
7.6009026,2.9590683,2,52,2704,0,356,1982
7.389564,2.904165,1,53,2809,0,356,1983
7.4832444,3.1441524,1,54,2916,0,356,1984
7.6133251,2.8825636,1,55,3025,0,356,1985
7.6568103,3.0281994,0,56,3136,0,356,1986
7.5699277,2.9972312,0,57,3249,0,356,1987
7.6792512,3.1595504,0,58,3364,0,356,1988
7.6058898,2.8808825,1,50,2500,0,357,1979
7.7621708,2.7868614,1,51,2601,0,357,1980
7.5506611,2.9285235,1,52,2704,0,357,1981
7.5725031,2.7769542,1,53,2809,0,357,1982
7.7034593,3.0973859,0,54,2916,0,357,1983
7.673223,2.8564701,0,55,3025,0,357,1984
7.8240461,2.6898861,0,56,3136,0,357,1985
7.4821191,2.6224923,0,57,3249,0,357,1986
7.791523,2.6122732,0,58,3364,0,357,1987
7.8038435,2.8512843,0,59,3481,0,357,1988
7.3264656,1.9300711,0,25,625,0,358,1979
7.6285176,2.294553,0,26,676,0,358,1980
7.7079616,2.3674362,0,27,729,0,358,1981
7.7424021,2.5022552,0,28,784,0,358,1982
7.6610565,2.4782176,0,29,841,0,358,1983
7.7341213,2.4510052,1,30,900,1,358,1984
7.5908523,2.6354795,1,31,961,0,358,1985
7.58883,2.6239438,1,32,1024,0,358,1986
7.6496925,2.2481289,2,33,1089,0,358,1987
7.7579064,2.6210389,2,34,1156,0,358,1988
7.4535618,2.4449522,0,51,2601,0,359,1979
7.4430785,2.3379521,0,52,2704,0,359,1980
7.9258804,2.3711779,0,53,2809,0,359,1981
7.6285176,2.3427668,0,54,2916,0,359,1982
8.1211834,2.33602,0,55,3025,0,359,1983
7.7600408,2.5249283,0,56,3136,0,359,1984
7.5663109,2.4123359,0,57,3249,0,359,1985
7.8200378,2.3813963,0,58,3364,0,359,1986
7.6207051,2.3532782,0,59,3481,0,359,1987
7.5847731,2.4292178,0,60,3600,0,359,1988
7.6078782,2.7485521,1,24,576,0,360,1979
7.5847731,2.8021474,1,25,625,0,360,1980
7.5755844,2.8100049,1,26,676,0,360,1981
7.6058898,2.842581,1,27,729,0,360,1982
7.5725031,2.8273137,1,28,784,0,360,1983
7.5647569,2.8261294,1,29,841,0,360,1984
7.6760101,2.85532,1,30,900,0,360,1985
7.5683794,2.8948064,1,31,961,0,360,1986
7.5989003,2.8308575,1,32,1024,0,360,1987
7.5786567,2.824944,1,33,1089,0,360,1988
7.5218592,2.6004651,0,28,784,0,361,1979
7.5806999,2.6326079,0,29,841,0,361,1980
7.6496925,2.5486636,0,30,900,0,361,1981
7.7186856,2.693275,0,31,961,0,361,1982
7.7186856,2.7298117,0,32,1024,0,361,1983
7.6648159,2.7133694,0,33,1089,0,361,1984
7.6294899,2.7127061,0,34,1156,0,361,1985
7.635304,2.6224923,0,35,1225,0,361,1986
7.7186856,2.6567569,0,36,1296,0,361,1987
7.6694951,2.7337179,1,37,1369,0,361,1988
7.4289274,2.825537,2,42,1764,1,362,1979
7.1853871,2.857619,2,46,2116,0,362,1980
7.5390272,2.7905514,2,44,1936,0,362,1981
7.3198647,2.8644841,2,45,2025,0,362,1982
7.5908523,2.8243506,2,46,2116,0,362,1983
7.5448608,2.8970163,2,47,2209,0,362,1984
7.5175209,2.8213789,2,48,2304,0,362,1985
7.5600805,2.8124101,2,49,2401,0,362,1986
7.0561752,2.7911651,2,50,2500,0,362,1987
7.0967212,2.7725887,2,51,2601,0,362,1988
7.6801758,2.4714837,1,49,2401,0,363,1979
7.6473088,2.5502262,0,50,2500,0,363,1980
7.5704432,2.512846,0,51,2601,0,363,1981
7.5786567,2.4706388,0,52,2704,0,363,1982
7.3375878,2.4256873,0,53,2809,0,363,1983
7.374002,2.4621496,0,54,2916,0,363,1984
7.5390272,2.4518669,0,55,3025,0,363,1985
7.6401234,2.4518669,0,56,3136,0,363,1986
7.6088705,2.4388628,0,57,3249,0,363,1987
7.6009026,2.3978953,0,58,3364,0,363,1988
7.5806999,2.6290069,0,38,1444,0,364,1979
7.5806999,2.6019487,0,40,1600,0,364,1980
7.5766096,2.6122732,0,40,1600,0,364,1981
7.5766096,2.6210389,0,42,1764,0,364,1982
7.5704432,2.6166656,0,42,1764,0,364,1983
7.5806999,2.6440449,0,43,1849,0,364,1984
7.5304799,2.6354795,0,44,1936,0,364,1985
7.5600805,2.6539459,0,45,2025,0,364,1986
7.6275444,2.6426225,0,46,2116,0,364,1987
7.6530204,2.6686161,0,47,2209,0,364,1988
7.6207051,2.5817308,1,43,1849,0,365,1979
7.5637197,2.5273273,1,44,1936,0,365,1980
7.4832444,2.5517862,1,45,2025,0,365,1981
7.7406645,2.5907671,1,46,2116,0,365,1982
7.3677087,2.4042387,1,48,2304,0,365,1983
7.3051882,2.9616582,1,48,2304,0,365,1984
5.8522024,1.6253113,1,50,2500,0,365,1985
7.6496925,1.7227666,1,51,2601,0,365,1986
7.6108527,1.7191888,1,51,2601,0,365,1987
7.6098623,1.7245507,1,52,2704,0,365,1988
7.7981124,2.7421296,2,29,841,0,366,1979
7.7363071,2.738256,2,30,900,0,366,1980
7.5730171,2.7675762,2,31,961,0,366,1981
7.59589,2.6878474,2,32,1024,0,366,1982
7.6187425,2.6769035,2,32,1024,0,366,1983
7.5668283,2.6311691,2,34,1156,0,366,1984
7.6048946,2.6939514,2,35,1225,0,366,1985
7.5903468,2.6925981,2,36,1296,0,366,1986
7.5600805,2.7140322,2,37,1369,0,366,1987
7.6477861,2.6741486,2,38,1444,0,366,1988
7.5806999,2.810607,0,33,1089,0,367,1979
7.5725031,2.8243506,0,34,1156,0,367,1980
7.5766096,2.821974,0,35,1225,0,367,1981
7.5847731,2.693275,0,36,1296,0,367,1982
7.6211953,2.904165,0,37,1369,0,367,1983
7.6444407,2.6741486,0,38,1444,0,367,1984
7.6477861,2.7491922,0,39,1521,0,367,1985
7.6401234,2.6925981,0,40,1600,0,367,1986
7.8224449,2.3786197,0,41,1681,0,367,1987
7.6073813,2.6318889,0,42,1764,0,367,1988
7.6128311,2.508786,1,29,841,0,368,1979
7.8030267,2.6686161,1,30,900,0,368,1980
7.8030267,2.5997224,1,31,961,0,368,1981
7.6694951,2.512846,2,31,961,0,368,1982
7.6128311,2.593761,2,33,1089,0,368,1983
7.6544433,2.7080503,3,34,1156,0,368,1984
7.6207051,2.6959777,3,35,1225,0,368,1985
7.6708946,2.7006898,3,36,1296,0,368,1986
